temperature,pressure,vibration,current,rpm,running_hours,failure
68.94,9.17,1.74,21.25,2987,1614,1
69.57,7.89,3.21,14.46,2955,5578,1
60.06,9.21,2.59,18.76,2947,4234,1
73.08,8.36,1.88,16.7,2933,3887,1
60.18,8.35,2.85,16.25,2912,1809,0
66.06,8.58,2.11,20.67,2960,6686,1
64.95,8.22,3.01,17.49,2945,5835,0
64.13,8.47,3.53,17.3,2963,7459,1
71.69,8.2,2.82,18.69,2964,5571,0
61.47,8.22,2.26,13.69,3026,3834,0
58.25,8.69,2.62,20.71,2986,5706,0
65.1,8.14,2.21,21.81,2966,4313,1
63.0,8.19,1.1,19.83,2886,2322,0
81.89,7.95,1.81,18.82,2962,5737,1
68.38,8.3,1.63,17.57,2997,4317,0
62.95,9.02,1.79,15.85,2937,2566,0
59.72,8.16,3.28,20.39,3016,4647,1
55.6,8.21,2.87,19.83,2966,3298,0
59.87,8.58,2.46,18.9,2959,2029,0
65.57,8.35,2.69,18.67,2920,6455,0
72.14,9.39,1.06,18.6,2995,3052,1
70.61,8.43,2.64,16.95,2925,3705,0
66.15,8.63,2.76,23.0,2933,5485,1
63.38,8.88,0.86,17.43,2894,3782,0
66.34,8.87,2.66,17.15,2977,7983,1
62.41,8.59,1.35,20.24,2968,7118,1
73.59,8.44,1.02,17.94,2950,4071,1
64.05,9.31,3.0,17.96,2972,6992,1
64.57,8.46,1.6,20.83,2969,6761,1
53.92,8.32,1.77,19.36,2939,7295,1
64.02,8.24,2.79,19.46,2926,6809,1
69.18,7.81,2.02,15.16,2899,2688,0
59.66,8.83,2.09,18.8,2945,5103,0
61.25,7.56,2.08,15.99,2911,4623,0
68.96,8.5,2.41,17.09,2955,3576,0
57.62,8.42,2.06,18.35,2945,1697,0
70.29,9.4,2.27,17.93,2938,1313,1
62.34,7.77,1.9,19.31,2981,6468,0
63.06,8.14,2.41,19.54,2920,2702,0
59.38,8.45,2.39,19.69,2895,7053,1
66.89,8.42,3.34,15.31,2943,5353,1
77.3,8.28,1.97,22.73,2928,1585,1
68.91,8.47,2.09,17.95,2954,695,0
60.68,8.0,2.34,20.43,2923,7227,1
70.68,8.64,2.78,12.97,2963,4685,0
63.42,7.57,1.55,17.47,2921,4180,0
71.87,8.49,2.26,15.08,2920,1139,0
69.03,8.26,0.7,16.28,2968,895,0
50.28,8.91,2.04,18.1,2949,1984,0
59.98,9.2,2.84,17.33,2914,4040,1
69.72,8.37,1.76,20.63,2921,6823,1
65.76,9.06,2.31,21.54,2939,7308,1
59.88,8.37,1.88,16.07,2916,1562,0
61.83,8.11,1.68,17.02,2941,7814,1
55.47,9.2,2.78,15.94,2942,3130,0
64.56,8.71,1.57,20.31,2922,4036,0
76.05,8.5,2.38,18.32,2970,576,1
69.02,8.77,2.39,18.06,2919,5387,0
75.95,8.61,1.69,18.62,2987,3360,1
69.41,8.47,2.29,17.38,2943,3323,0
70.14,7.97,1.64,16.29,2930,4027,0
74.87,8.39,2.51,18.1,2966,3701,1
66.89,8.75,1.41,17.47,2951,6545,1
64.06,8.45,2.0,18.69,2973,822,0
70.16,8.86,2.05,14.74,2890,1165,0
72.27,8.65,2.87,18.37,2966,6148,1
62.6,8.15,2.28,16.62,2934,1049,0
61.39,7.97,2.77,18.3,2951,4406,0
65.69,8.44,2.53,19.81,2947,5676,0
69.16,8.29,2.53,16.89,2990,3732,0
68.99,8.63,2.0,20.39,2894,6481,0
57.88,8.21,2.81,14.52,2998,6082,0
74.56,8.25,1.99,21.09,2971,5691,1
61.79,8.92,1.16,20.48,2955,6963,1
63.67,8.56,2.07,16.23,2907,1802,0
60.49,8.22,2.47,16.24,2900,5631,0
78.49,8.51,1.24,15.01,2933,858,1
66.21,9.05,1.67,19.84,2969,3310,0
60.75,8.62,1.46,17.34,2950,2531,0
69.32,8.74,2.67,17.19,2967,4091,0
68.85,8.2,3.2,15.75,2906,3604,1
64.06,8.91,2.07,21.62,2951,5027,1
69.2,9.43,2.52,16.05,2983,3924,1
60.87,8.18,2.5,18.05,2994,4896,0
62.54,8.03,3.13,18.43,2912,2622,0
54.95,8.57,1.81,17.2,2939,7518,1
58.38,8.85,2.07,16.8,2940,4838,0
74.04,8.46,2.0,17.26,2931,5918,1
73.21,8.08,2.25,19.13,2977,780,1
65.33,8.46,3.7,17.31,3036,5122,1
73.31,8.74,2.22,21.25,2917,1021,1
64.2,8.34,1.69,16.45,2963,6023,0
63.78,8.74,1.51,19.51,2959,6915,1
65.28,8.97,2.95,14.49,2960,7024,1
64.38,8.6,1.68,16.45,2990,3669,0
63.92,8.49,2.6,16.37,2961,4808,0
70.72,8.83,1.79,15.79,2886,2348,0
65.75,8.16,1.44,18.57,2907,5665,0
68.56,8.12,2.56,17.78,2918,7279,1
70.16,8.39,1.82,13.44,2928,3051,0
66.94,8.3,2.46,21.99,2946,3803,1
60.15,8.18,2.5,18.35,2944,2676,0
58.24,9.23,2.53,18.0,2895,6412,1
65.74,9.37,2.04,20.62,2902,7979,1
64.14,8.36,2.61,19.98,2886,545,0
65.44,8.54,1.65,17.4,2903,1454,0
64.92,8.42,0.73,14.09,2980,3009,0
77.92,8.94,2.62,19.13,2942,5040,1
58.35,9.02,2.3,16.07,2921,1478,0
55.05,7.79,1.83,20.48,2892,3323,0
66.66,8.69,1.32,16.45,2920,5148,0
63.12,7.98,0.98,17.1,2968,5762,0
66.58,9.2,2.23,15.31,2964,7199,1
67.92,8.68,3.19,15.48,2942,7922,1
71.42,8.17,2.12,17.78,2942,1140,0
57.46,8.4,1.98,17.6,2897,4706,0
62.22,8.38,2.19,17.05,2927,7666,1
67.14,8.71,3.51,22.11,2967,4820,1
68.85,8.92,2.65,19.21,2930,7860,1
75.97,8.04,1.64,18.02,2999,1640,1
69.78,9.24,2.22,12.49,2986,2965,1
64.72,9.14,2.4,19.65,2936,887,0
60.55,8.15,1.57,23.99,2942,3396,1
62.18,8.53,2.66,17.62,3017,2970,0
62.04,9.18,1.71,16.38,2975,3826,0
68.28,8.99,1.29,18.33,2952,1449,0
66.28,8.37,2.25,15.14,2956,1821,0
58.38,8.83,2.15,18.92,2954,2080,0
62.82,9.7,2.2,21.0,2949,6232,1
69.39,8.54,1.74,16.66,2918,5005,0
66.76,8.25,1.82,16.72,2938,3342,0
67.84,8.57,2.88,17.84,2907,4250,0
66.91,8.6,2.46,17.0,2972,1420,0
73.13,8.29,1.63,14.98,2946,1296,1
66.18,8.68,1.03,17.23,2973,7009,1
63.07,8.0,1.65,16.83,2912,7109,1
60.42,8.23,2.29,20.73,2993,1894,0
66.25,8.8,1.82,20.31,2989,2381,0
52.8,7.8,1.77,20.79,2903,943,0
64.08,8.86,1.85,19.6,2935,845,0
63.97,7.7,2.16,18.41,2938,2215,0
58.18,7.81,2.67,16.25,2907,5192,0
60.36,8.3,2.2,20.65,2942,6024,0
69.05,8.61,2.24,18.7,2967,2141,0
66.15,9.03,2.07,15.5,2936,1659,0
65.51,8.52,1.9,16.17,2899,872,0
66.53,8.4,2.74,15.47,2973,821,0
65.46,8.73,2.65,13.9,2926,4577,0
71.21,8.15,3.43,18.78,2929,6869,1
65.62,8.56,2.57,15.52,3000,2239,0
57.71,8.02,1.9,16.49,2962,3684,0
73.15,8.53,1.66,18.08,2926,2565,1
66.85,8.45,2.77,17.62,2914,7492,1
62.05,8.18,1.71,16.57,2979,1270,0
58.73,8.57,2.69,21.04,2977,7496,1
66.98,8.56,1.74,14.95,2935,1094,0
64.41,8.97,2.41,15.03,2912,5934,0
72.87,7.86,1.56,18.92,2962,621,1
63.27,8.47,2.67,16.75,2968,510,0
60.81,8.2,1.46,16.67,2939,6597,1
69.48,8.85,2.36,15.84,2917,6824,1
69.63,8.8,2.08,18.68,2951,7056,1
65.84,8.7,2.26,18.45,2964,2358,0
68.38,8.22,1.96,18.24,2935,887,0
64.81,8.85,1.95,16.83,2958,719,0
66.17,7.89,2.29,16.5,2961,1660,0
70.82,7.81,1.6,17.67,2984,6956,1
68.13,7.99,1.6,19.93,2937,7833,1
64.15,8.49,1.98,21.14,2916,5556,1
71.76,8.77,1.96,20.22,2948,2966,0
53.18,7.31,1.6,19.01,3001,930,0
75.26,9.03,2.75,19.96,2897,2581,1
56.47,8.55,2.0,15.64,2881,4914,0
61.86,7.87,2.06,16.57,2947,3836,0
64.8,8.54,1.4,19.05,2939,6331,0
64.27,8.94,3.44,17.76,2944,4870,1
70.03,8.74,3.66,18.68,2943,1933,1
59.71,8.94,1.73,19.96,2980,1697,0
66.3,7.95,2.94,19.65,2949,1835,0
62.11,8.33,2.14,15.82,2975,6909,1
66.48,8.13,3.16,18.02,2876,3179,0
64.68,9.19,2.4,16.16,2934,5278,0
65.46,8.76,2.26,16.45,2926,3985,0
62.25,9.64,0.7,14.58,2881,5147,1
62.45,8.31,1.67,18.27,2953,4778,0
66.44,8.21,2.21,14.43,2947,941,0
69.72,8.44,2.32,18.79,2936,6418,0
62.01,9.05,1.47,20.72,2946,4027,0
60.66,8.35,1.76,19.06,2953,989,0
68.07,8.55,2.53,18.1,2980,7714,1
64.84,8.54,1.37,21.07,2969,3520,1
69.15,8.52,2.28,18.65,2960,2840,0
60.47,8.24,2.94,16.27,3019,4561,0
56.1,8.45,2.43,18.25,2929,4268,0
62.33,8.43,2.4,21.92,2909,2626,1
61.17,8.5,0.99,15.81,2985,5804,0
64.61,8.88,1.71,15.24,3006,5206,0
61.82,9.2,3.43,19.23,2931,5494,1
68.71,8.16,1.84,17.55,2991,2192,0
63.56,8.34,2.96,16.94,2934,4043,0
65.75,8.17,1.83,15.48,2968,1056,0
65.79,8.57,2.03,14.1,2969,3146,0
65.97,8.28,2.51,15.09,2931,2876,0
64.88,8.6,2.26,21.23,3005,6640,1
67.55,8.94,2.43,17.98,3009,2037,0
61.02,7.49,1.71,14.08,2919,898,0
72.0,8.7,1.52,20.37,2956,5253,0
63.82,8.32,1.67,20.47,2977,6378,0
58.44,8.68,1.88,20.46,2894,4240,0
65.94,8.14,2.06,17.15,2951,7963,1
60.74,8.98,2.82,17.46,2900,6646,1
68.33,8.87,2.25,18.28,2970,2260,0
76.05,8.73,2.49,20.8,2953,5933,1
61.07,8.82,2.28,16.89,2939,5946,0
66.66,8.2,1.53,16.49,2903,1873,0
56.22,8.25,2.21,19.39,2932,2766,0
67.27,8.8,2.28,20.42,2966,4240,0
60.57,8.19,2.66,17.89,2949,7314,1
61.88,9.08,1.56,19.34,2986,2161,0
59.49,8.37,0.98,18.22,2984,6492,0
68.66,8.7,2.31,17.5,2983,2846,0
70.04,9.34,2.41,16.34,2934,3214,1
65.12,8.22,2.09,15.69,2959,2702,0
60.68,8.53,2.22,16.77,2921,2153,0
72.95,8.92,2.73,16.05,2912,3536,1
61.25,8.88,1.92,18.57,2985,7992,1
54.19,8.37,2.03,20.44,2914,1526,0
67.29,8.29,2.25,18.41,2911,5466,0
59.48,8.41,1.47,16.16,2953,2535,0
69.94,9.08,2.11,19.71,2942,1152,0
63.09,8.39,2.16,18.59,2944,7508,1
68.02,8.53,3.18,18.99,3019,1583,0
72.01,8.33,2.02,16.96,2920,1095,1
58.96,8.78,2.32,20.27,2965,5817,0
62.17,8.56,2.75,20.26,2953,7006,1
64.62,8.1,1.7,17.63,2980,1348,0
72.69,8.11,3.03,19.44,2926,7534,1
61.71,7.7,3.26,20.2,2943,6434,1
62.03,8.17,2.18,17.07,2953,7828,1
67.39,8.82,1.88,17.84,2907,7161,1
62.11,9.03,3.18,18.16,2896,3433,0
65.76,8.77,2.68,15.8,2949,7091,1
57.24,8.72,2.25,18.88,2990,988,0
76.07,8.45,3.06,20.05,2939,6465,1
58.26,8.81,2.99,17.71,2944,5601,0
63.39,8.61,2.0,18.68,2985,7662,1
64.84,9.22,2.35,20.8,2946,7098,1
74.56,8.46,2.55,17.19,2973,3494,1
58.38,9.04,2.22,18.72,3030,2870,0
74.92,8.85,1.37,16.86,2933,5464,1
68.79,8.79,1.64,16.81,2945,1929,0
67.09,7.7,1.39,18.68,2962,7641,1
60.08,8.87,2.5,18.48,2995,7435,1
67.86,8.45,1.49,19.11,2947,1728,0
61.38,8.32,2.32,18.15,2972,6592,1
71.33,7.91,3.3,18.93,2960,820,1
60.14,8.5,3.06,21.33,2948,4326,1
64.43,8.51,1.1,20.12,2937,7848,1
62.22,7.98,1.43,18.68,2932,5747,0
60.06,7.91,1.73,19.01,3042,1436,0
68.71,8.69,1.5,17.4,2904,2647,0
67.68,8.85,1.21,17.68,2907,7443,1
71.05,8.58,2.19,18.98,2957,2104,0
56.1,8.96,2.62,18.18,2956,2532,0
70.32,8.47,2.77,19.59,2963,4922,0
77.53,8.48,1.92,20.53,2924,741,1
62.74,8.13,2.04,17.8,2919,2592,0
74.48,7.88,2.41,13.98,2941,5651,1
63.68,9.24,2.13,22.07,2977,7183,1
58.14,8.95,2.69,16.7,2919,5972,0
63.47,7.94,2.46,18.39,2955,1249,0
70.24,8.56,1.97,19.45,2935,7425,1
60.81,8.46,1.09,20.82,2904,7296,1
62.0,8.39,3.1,21.61,2912,4560,1
67.97,8.34,1.79,17.27,2977,1957,0
65.02,8.65,2.41,20.38,2932,3739,0
67.92,8.83,1.05,18.4,2987,6516,1
66.19,8.66,2.19,23.49,2949,2660,1
67.4,8.45,2.26,20.2,2909,3172,0
62.84,8.44,2.29,17.65,2964,7118,1
66.16,8.87,4.01,16.41,2926,1809,1
60.36,8.69,1.82,12.75,2939,2069,0
71.44,8.53,2.69,19.35,2984,3572,0
61.83,8.49,2.51,20.02,2911,2965,0
70.64,8.64,1.79,19.49,2937,4782,0
63.83,8.31,2.68,13.29,2917,2426,0
66.01,8.83,2.1,15.48,2914,5044,0
62.53,8.07,2.73,18.96,2936,3229,0
59.92,8.34,3.38,21.57,2924,1477,1
56.28,8.74,2.29,17.89,2942,5349,0
59.72,8.05,2.03,20.18,2969,1798,0
63.38,7.87,2.83,15.93,2927,5504,0
66.06,8.53,3.04,18.41,2906,522,0
70.05,7.82,1.67,17.45,2969,3637,0
62.77,7.98,1.93,20.38,2927,1609,0
60.59,8.8,2.61,16.92,3005,3479,0
57.79,8.42,2.12,21.35,2938,4516,1
67.4,9.01,1.63,17.38,2946,7355,1
71.92,8.02,2.52,15.86,2881,5706,0
71.33,8.46,2.6,15.93,2915,4923,0
68.55,8.66,2.0,16.76,2882,2476,0
68.19,8.03,2.24,18.74,2959,7500,1
73.49,8.91,1.85,16.78,2948,3507,1
66.66,8.7,1.54,16.36,2969,6242,0
68.23,7.86,1.9,19.78,2974,1662,0
63.4,8.48,2.24,11.58,2979,2782,0
58.19,8.65,1.31,17.14,2943,1273,0
61.58,8.26,1.95,15.33,2953,1373,0
64.95,7.91,2.25,16.26,2967,3549,0
65.3,8.61,2.92,18.49,2926,1509,0
74.63,9.38,2.01,17.59,2922,6432,1
65.41,8.35,1.45,17.41,2996,2244,0
70.89,9.13,2.07,20.38,2896,2775,0
62.82,8.2,1.86,17.97,2965,2220,0
63.44,8.59,2.53,21.61,2960,581,1
58.35,8.81,2.0,19.42,2916,1172,0
61.29,8.5,0.57,16.07,2930,2736,0
67.63,8.38,4.41,21.87,2939,4613,1
65.04,8.79,2.29,18.56,2957,1530,0
69.71,9.26,2.25,21.74,2961,5904,1
65.91,8.62,1.28,17.47,2949,1720,0
63.24,8.29,1.32,18.54,2956,4995,0
75.74,8.42,2.14,18.86,2970,5330,1
64.53,9.51,2.4,17.66,2968,3512,1
70.82,8.55,2.62,20.54,2996,573,0
62.99,8.26,2.34,21.87,2981,4594,1
68.55,8.04,1.49,13.41,2951,912,0
69.64,7.77,0.7,19.63,2969,912,0
66.04,8.65,2.14,16.21,2963,5635,0
53.23,8.76,1.88,12.81,2955,759,0
65.09,8.34,1.44,19.03,2924,1588,0
71.15,8.49,2.7,19.04,2955,5691,0
67.64,8.03,1.25,19.36,2888,1487,0
67.23,8.55,2.57,18.74,2982,5236,0
56.39,8.69,1.35,19.75,2961,5101,0
61.4,8.29,2.28,16.79,2945,6351,0
67.06,9.18,2.76,18.53,2937,1654,0
67.05,8.17,2.0,19.4,2970,3301,0
71.07,8.61,3.21,20.71,3005,565,1
64.28,8.84,3.35,18.09,2961,6220,1
67.03,8.47,2.34,17.57,3007,7468,1
65.08,8.42,2.52,17.89,2974,1880,0
60.07,7.93,2.84,15.61,2926,6078,0
53.72,9.04,2.53,19.54,2965,1377,0
67.16,8.43,2.46,15.09,2962,3845,0
65.87,8.71,1.89,18.78,2926,5725,0
61.91,8.77,1.19,18.17,2938,1562,0
56.9,8.25,1.37,14.9,2937,5083,0
68.15,8.42,3.63,15.01,2953,7279,1
63.67,9.03,2.39,16.29,2942,1644,0
67.78,8.05,2.05,17.31,2958,5191,0
74.32,9.35,2.96,20.96,2963,6852,1
54.29,8.2,1.75,17.78,2988,3322,0
61.5,8.03,2.55,19.09,2966,5546,0
63.95,8.55,2.25,20.53,2929,4707,0
72.27,9.38,2.48,20.15,3013,1924,1
56.82,7.74,2.0,17.99,2929,3127,0
74.68,8.44,1.62,16.59,2938,6423,1
65.68,8.69,1.71,19.0,2968,1391,0
64.52,8.51,1.73,16.63,3037,1233,0
64.01,8.65,2.2,21.63,2962,500,1
62.82,8.21,1.27,19.74,2931,5354,0
70.24,8.26,1.45,18.42,2901,5910,0
59.66,8.44,2.28,19.03,2899,7743,1
66.73,8.05,2.12,18.36,2950,4996,0
63.08,8.48,2.31,17.26,2966,4163,0
61.19,8.34,2.17,19.0,2907,7311,1
77.93,8.31,3.71,17.51,2957,5345,1
67.1,8.63,2.28,21.87,2911,5546,1
68.07,7.77,1.97,16.61,2922,3350,0
70.69,8.41,2.26,19.02,2969,1395,0
57.89,9.43,2.81,16.43,2928,3078,1
73.76,8.07,2.17,16.41,2989,7760,1
52.46,9.01,2.61,14.43,2932,4176,0
61.16,8.52,2.44,18.82,2983,7142,1
62.7,8.26,2.03,16.94,3018,3139,0
67.91,7.97,2.27,20.17,2928,7415,1
66.09,8.56,3.16,18.83,3024,3172,0
64.17,9.08,2.35,18.3,2950,4710,0
64.94,8.34,1.61,15.18,2931,4255,0
60.11,8.47,2.01,19.17,2941,7217,1
57.51,8.9,0.93,16.68,2938,2164,0
68.63,8.64,2.28,15.13,2992,7494,1
68.47,7.87,2.99,18.86,2990,7974,1
72.92,8.54,1.4,15.48,2989,7783,1
61.05,9.1,2.29,13.82,2911,7775,1
68.46,8.49,2.79,20.59,2956,1741,0
63.58,7.4,2.85,16.88,2904,5311,0
70.95,8.66,2.97,14.51,2980,536,0
70.11,8.42,1.08,16.07,2935,6607,1
66.06,7.77,2.5,16.56,2965,2583,0
63.3,7.83,1.3,20.29,2935,4496,0
69.8,8.89,1.6,14.67,2897,2872,0
68.23,8.21,2.69,15.32,2977,4185,0
61.58,8.14,2.29,19.96,2979,1142,0
58.36,8.49,2.64,17.1,2954,2946,0
63.56,8.24,1.64,18.46,2887,3510,0
72.58,8.54,3.08,17.02,2973,4928,1
70.73,8.42,2.61,22.04,2928,7352,1
59.44,8.02,2.73,15.42,2965,4488,0
59.16,8.3,1.55,18.56,2935,6922,1
71.37,8.68,2.9,21.01,2938,4642,1
59.32,8.52,2.01,17.25,2965,7881,1
67.55,8.47,1.83,16.49,2925,6428,0
61.92,9.27,2.58,19.53,2945,7373,1
73.09,8.79,2.55,20.01,2965,6434,1
61.15,8.84,1.69,16.4,3015,6802,1
70.72,8.43,3.43,20.92,2948,534,1
65.92,8.59,3.29,18.1,2975,2426,1
66.26,8.33,2.56,19.02,2915,7131,1
55.15,8.81,2.46,20.98,3001,7468,1
53.99,8.46,2.4,19.54,2926,2259,0
63.9,8.59,1.27,18.0,2946,5105,0
66.23,8.56,2.27,16.66,2965,3176,0
59.37,8.49,2.26,23.42,2927,3465,1
59.56,9.68,1.85,16.42,2982,4409,1
67.81,8.23,2.01,18.64,2930,3208,0
67.81,8.23,0.77,19.02,2975,1760,0
64.31,8.78,1.54,19.11,2982,1882,0
68.9,8.26,2.75,22.26,2967,2084,1
59.13,8.38,3.24,18.1,2971,3618,1
63.22,8.07,1.63,17.81,3026,3672,0
73.24,8.7,2.31,21.1,2962,2446,1
65.34,8.7,2.86,17.73,2953,7421,1
65.63,8.37,1.89,19.75,2960,3145,0
76.53,8.79,2.61,18.39,2988,3999,1
58.0,7.76,2.18,19.84,3020,7590,1
68.98,8.22,2.91,19.45,2945,4997,0
73.32,8.43,1.43,17.19,2923,6583,1
63.38,8.03,1.54,14.31,2985,2272,0
69.3,7.8,2.37,14.65,2909,7510,1
60.09,8.38,2.26,14.32,2958,3545,0
61.57,8.78,2.17,17.82,2959,6937,1
66.92,9.01,2.55,13.29,2947,3095,0
68.99,8.28,1.64,17.68,2949,3887,0
70.6,8.79,1.38,18.27,2900,7351,1
72.85,8.75,1.9,19.71,2924,736,1
64.66,8.99,1.97,19.01,2978,6205,0
70.97,8.36,2.03,19.8,2889,5459,0
63.29,7.78,2.96,18.83,2947,5437,0
69.51,8.53,2.66,17.35,2941,7390,1
66.04,8.09,2.52,17.79,2890,4000,0
67.23,8.21,2.33,16.3,3001,4925,0
67.12,8.38,1.94,18.46,2919,958,0
56.98,8.36,1.69,14.83,2966,6245,0
59.38,8.56,1.48,20.13,2936,6362,0
65.51,8.78,1.78,16.09,2925,2172,0
56.56,8.35,2.17,18.31,2943,7680,1
69.16,8.66,1.51,18.64,2939,684,0
69.36,8.51,2.3,20.33,2944,5597,0
66.64,8.87,2.08,14.64,2926,4677,0
59.39,8.42,1.96,17.35,2920,5986,0
71.9,8.47,2.9,19.1,2980,812,0
75.19,8.35,0.72,21.5,2950,7832,1
65.74,8.44,1.97,17.92,2948,3490,0
67.55,8.19,0.79,16.81,2923,5118,0
66.01,8.15,2.34,22.05,2997,2447,1
67.65,8.81,2.66,19.61,2947,6137,0
64.4,8.07,1.39,20.75,2893,5505,0
64.83,8.37,1.47,15.58,2958,3234,0
69.53,8.91,1.18,19.04,2927,2320,0
76.73,8.36,2.24,15.83,2977,4698,1
58.0,8.83,2.0,15.39,2981,6274,0
64.48,8.26,2.03,19.16,2978,6315,0
59.1,8.08,1.98,19.3,2936,6456,0
72.96,7.86,1.62,17.04,2947,3913,1
62.06,9.03,2.88,20.86,2957,2535,0
57.78,8.05,2.36,17.26,2977,5778,0
68.19,8.8,1.49,17.46,2919,3334,0
73.72,8.1,1.78,17.93,2953,6374,1
68.32,9.03,1.68,17.51,3006,3717,0
66.02,9.38,3.04,20.55,2934,3757,1
67.05,7.83,2.63,15.92,2949,5305,0
72.07,8.07,2.12,16.49,3028,3772,1
60.63,8.81,3.22,15.62,2943,529,1
64.44,8.71,3.07,21.77,2904,4306,1
62.74,8.81,2.06,17.35,2948,3734,0
59.16,8.27,1.95,16.46,3000,1028,0
63.36,9.3,1.98,17.43,2982,3293,1
70.54,8.55,1.63,19.7,2921,7555,1
67.83,8.01,3.24,19.33,2962,5844,1
68.22,8.4,1.6,16.85,2945,6967,1
65.73,8.02,2.72,17.2,2974,2002,0
67.62,9.14,2.61,15.09,2932,1300,0
61.0,8.24,2.02,18.28,2965,7149,1
63.45,8.7,3.29,20.56,3007,1253,1
65.96,8.31,1.26,16.84,2872,5863,0
66.39,8.25,2.15,19.27,2968,4375,0
66.6,7.74,1.91,16.84,2990,7422,1
64.31,8.74,2.78,15.81,2903,1271,0
63.11,9.02,2.41,19.36,2928,7858,1
80.79,8.13,1.16,22.7,2938,5862,1
69.53,7.88,2.94,19.09,2928,5112,0
67.07,8.82,2.49,17.17,2926,1715,0
63.83,7.84,1.58,17.3,2939,3400,0
62.74,8.99,1.99,21.82,2976,7360,1
64.35,8.14,1.42,18.61,2995,6263,0
66.46,8.06,2.1,16.47,2989,2525,0
55.6,8.6,2.29,17.88,2980,3173,0
57.15,8.08,2.0,18.43,3005,4886,0
61.82,8.22,1.93,18.94,3011,3597,0
66.04,8.64,1.23,21.02,2955,5261,1
63.8,7.53,2.4,20.55,2993,4632,0
72.39,9.16,1.05,18.4,2963,1150,1
57.59,8.52,2.22,17.92,2944,2613,0
61.24,7.98,1.12,18.79,2949,1907,0
72.6,8.09,2.23,16.78,2980,5650,1
65.66,8.9,2.2,19.96,2994,901,0
69.42,8.74,2.44,17.59,2967,2750,0
75.26,9.05,2.72,18.98,2938,5619,1
61.53,8.23,2.83,21.43,2935,6175,1
64.5,8.62,1.23,19.11,2894,3843,0
63.64,8.67,2.17,18.46,2961,3501,0
55.23,8.78,3.41,16.97,2959,4142,1
63.45,8.95,2.27,17.84,2919,3817,0
69.41,8.21,1.7,15.73,2964,6099,0
67.7,8.45,2.15,19.07,2964,7019,1
68.1,8.26,1.97,13.73,2905,7149,1
63.12,8.48,1.49,19.94,2940,5795,0
61.72,8.78,2.72,19.46,2992,2019,0
71.35,7.84,2.55,18.2,2931,3529,0
62.51,8.94,1.4,16.93,2951,5271,0
66.47,8.04,2.14,17.97,2955,5883,0
65.82,8.38,1.86,14.45,2949,7703,1
72.31,9.0,1.24,19.65,2971,3678,1
69.86,8.63,1.35,17.67,2978,2572,0
58.52,8.64,1.44,21.03,2988,5019,1
59.06,8.03,2.16,18.78,2941,3952,0
67.89,8.08,1.93,18.46,2966,6098,0
64.68,8.88,1.62,18.8,2975,4343,0
62.72,8.26,1.96,16.05,2946,3546,0
70.08,8.3,2.65,17.1,2928,6240,0
65.94,8.89,2.41,18.27,2954,3230,0
65.26,8.08,2.8,17.39,2932,1678,0
68.9,8.61,2.06,16.85,2929,988,0
63.12,8.52,3.16,17.44,2957,7065,1
72.84,8.5,2.41,18.09,2944,4036,1
61.06,8.29,1.91,22.64,2955,608,1
68.28,8.27,2.26,17.35,2903,3993,0
72.17,8.07,1.45,16.65,2945,7275,1
58.11,8.69,2.02,17.69,2882,4019,0
63.28,8.23,2.46,21.0,2919,7372,1
70.71,8.89,2.57,21.15,2947,3716,1
70.79,8.41,1.95,21.9,2986,6528,1
64.14,8.08,3.84,18.12,2966,1352,1
61.33,8.4,2.1,19.28,2953,2882,0
69.78,8.34,1.19,15.9,2939,4195,0
70.92,8.9,2.93,17.29,2942,5224,0
59.18,8.35,2.56,15.77,2989,7179,1
58.98,8.39,2.34,18.95,2917,4346,0
66.13,9.06,1.92,18.08,2928,5043,0
68.15,8.7,2.44,18.45,2982,4712,0
63.5,9.17,3.17,16.31,2940,1504,0
68.4,9.0,2.32,19.7,3008,7730,1
61.45,8.15,1.32,13.19,2971,6383,0
54.43,8.9,0.13,17.5,2985,7385,1
62.88,9.11,2.43,17.79,2901,987,0
65.32,9.11,1.61,13.96,2982,3721,0
63.62,8.9,2.14,18.77,2925,3165,0
59.21,8.89,1.71,17.65,2971,4776,0
55.92,8.38,1.67,19.12,2939,6973,1
62.43,8.17,1.74,22.0,2957,1791,1
69.49,8.36,1.8,18.65,2917,4027,0
71.28,7.83,2.67,19.95,2898,3675,0
70.94,9.04,2.54,20.76,2955,3952,0
60.92,8.39,1.48,18.98,2941,5385,0
59.23,9.02,1.56,16.27,2923,5786,0
67.48,8.01,2.43,14.72,2900,3106,0
68.18,8.93,2.83,18.75,2870,2483,0
67.0,8.3,2.82,17.2,2966,2079,0
54.93,7.99,1.6,20.57,2942,1539,0
60.67,9.15,2.79,17.05,2932,6446,0
64.85,8.94,1.13,17.97,2956,7139,1
67.44,8.58,2.08,15.68,2980,2581,0
68.84,8.51,2.49,17.31,2958,4513,0
65.72,8.68,0.95,16.11,2937,3267,0
66.65,8.58,3.46,16.3,3014,1473,1
65.42,8.18,3.0,17.89,2931,1465,0
68.43,8.34,2.59,16.79,2908,3114,0
66.56,9.28,1.62,23.26,2953,5483,1
65.33,9.57,2.16,19.67,2942,2288,1
63.66,9.13,2.67,20.17,2978,5989,0
65.41,8.69,1.53,17.78,2934,2621,0
67.42,8.36,2.09,18.21,2945,6155,0
